timestamp,171,172,173,D.156.DELTA
2025-05-10 22:00:00,2.399,10.115,8.248,0.0
2025-05-10 22:15:00,2.379,9.572,8.197,0.0
2025-05-10 22:30:00,2.383,9.875,9.009,0.0
2025-05-10 22:45:00,2.39,10.036,9.193,0.0
2025-05-10 23:00:00,2.387,9.76,8.432,0.0
2025-05-10 23:15:00,2.379,9.62,8.026,0.0
2025-05-10 23:30:00,2.397,9.485,7.868,0.0
2025-05-10 23:45:00,2.364,9.192,7.824,0.0
2025-05-11 00:00:00,2.356,9.363,7.941,0.0
2025-05-11 00:15:00,2.371,9.19,7.856,0.0
2025-05-11 00:30:00,2.368,9.15,8.114,0.0
2025-05-11 00:45:00,2.364,8.924,7.744,0.0
2025-05-11 01:00:00,2.362,8.713,7.506,0.0
2025-05-11 01:15:00,2.364,8.547,7.244,0.0
2025-05-11 01:30:00,2.36,8.625,7.425,0.0
2025-05-11 01:45:00,2.35,8.508,7.444,0.0
2025-05-11 02:00:00,2.364,8.371,7.326,0.0
2025-05-11 02:15:00,2.35,8.174,6.836,0.0
2025-05-11 02:30:00,2.36,8.134,6.992,0.0
2025-05-11 02:45:00,2.364,8.213,7.346,0.0
2025-05-11 03:00:00,2.361,8.348,7.759,0.0
2025-05-11 03:15:00,2.361,8.35,7.631,0.0
2025-05-11 03:30:00,2.383,8.069,7.172,0.0
2025-05-11 03:45:00,2.368,7.906,6.849,0.0
2025-05-11 04:00:00,2.371,7.804,6.749,0.0
2025-05-11 04:15:00,2.368,7.782,6.607,0.0
2025-05-11 04:30:00,2.364,8.016,7.106,0.0
2025-05-11 04:45:00,2.368,8.275,7.534,0.0
2025-05-11 05:00:00,2.372,8.089,7.173,0.0
2025-05-11 05:15:00,2.379,7.961,6.754,0.0
2025-05-11 05:30:00,3.143,7.959,7.031,0.0
2025-05-11 05:45:00,8.533,7.773,6.817,0.0
2025-05-11 06:00:00,18.28,8.179,7.114,4.0
2025-05-11 06:15:00,29.937,8.332,7.695,12.0
2025-05-11 06:30:00,43.51,8.691,8.34,24.0
2025-05-11 06:45:00,58.276,9.417,8.601,32.0
2025-05-11 07:00:00,71.298,10.28,9.487,40.0
2025-05-11 07:15:00,134.896,11.009,10.591,44.0
2025-05-11 07:30:00,180.953,12.031,11.993,96.0
2025-05-11 07:45:00,200.82,13.912,13.212,144.0
2025-05-11 08:00:00,260.48,17.211,14.781,192.0
2025-05-11 08:15:00,307.636,17.894,16.888,260.0
2025-05-11 08:30:00,379.214,17.259,18.486,316.0
2025-05-11 08:45:00,441.067,15.224,22.562,368.0
2025-05-11 09:00:00,492.296,15.29,25.509,428.0
2025-05-11 09:15:00,541.697,15.647,28.36,480.0
2025-05-11 09:30:00,599.07,17.006,31.505,528.0
2025-05-11 09:45:00,644.58,17.649,34.249,568.0
2025-05-11 10:00:00,700.91,17.909,35.392,616.0
2025-05-11 10:15:00,751.06,18.119,36.732,664.0
2025-05-11 10:30:00,799.119,18.412,39.832,696.0
2025-05-11 10:45:00,840.053,19.01,42.334,724.0
2025-05-11 11:00:00,879.922,19.698,43.646,748.0
2025-05-11 11:15:00,913.002,20.776,45.84,760.0
2025-05-11 11:30:00,936.995,21.328,47.995,780.0
2025-05-11 11:45:00,961.682,22.66,47.337,532.0
2025-05-11 12:00:00,984.53,22.935,48.692,816.0
2025-05-11 12:15:00,1001.816,23.43,49.804,828.0
2025-05-11 12:30:00,1022.987,24.179,50.458,836.0
2025-05-11 12:45:00,1037.441,24.733,50.981,848.0
2025-05-11 13:00:00,1048.978,25.263,49.113,856.0
2025-05-11 13:15:00,1048.577,25.416,49.232,848.0
2025-05-11 13:30:00,1046.716,24.734,52.836,832.0
2025-05-11 13:45:00,1051.041,25.551,51.806,828.0
2025-05-11 14:00:00,1039.591,26.097,51.644,820.0
2025-05-11 14:15:00,989.469,26.417,49.837,748.0
2025-05-11 14:30:00,1042.981,26.873,49.83,828.0
2025-05-11 14:45:00,566.605,26.488,45.89,500.0
2025-05-11 15:00:00,256.456,25.238,31.592,212.0
2025-05-11 15:15:00,212.452,24.847,28.156,180.0
2025-05-11 15:30:00,245.124,24.501,27.345,212.0
2025-05-11 15:45:00,260.945,24.711,29.541,228.0
2025-05-11 16:00:00,251.449,24.971,29.544,180.0
2025-05-11 16:15:00,375.705,24.324,27.865,188.0
2025-05-11 16:30:00,811.054,26.363,38.016,676.0
2025-05-11 16:45:00,644.584,26.076,36.974,576.0
2025-05-11 17:00:00,539.808,25.518,34.613,504.0
2025-05-11 17:15:00,552.452,25.319,32.826,436.0
2025-05-11 17:30:00,479.586,24.806,31.562,420.0
2025-05-11 17:45:00,416.001,24.594,30.321,352.0
2025-05-11 18:00:00,294.552,24.141,28.04,248.0
2025-05-11 18:15:00,103.174,22.075,23.043,76.0
2025-05-11 18:30:00,90.149,20.499,21.956,68.0
2025-05-11 18:45:00,79.92,16.462,17.999,56.0
2025-05-11 19:00:00,55.491,14.546,15.169,36.0
2025-05-11 19:15:00,36.671,13.82,14.343,20.0
2025-05-11 19:30:00,36.573,13.201,14.067,24.0
2025-05-11 19:45:00,21.168,12.756,13.54,8.0
2025-05-11 20:00:00,7.302,12.424,13.254,0.0
2025-05-11 20:15:00,5.423,12.031,12.799,0.0
2025-05-11 20:30:00,3.327,11.481,12.102,0.0
2025-05-11 20:45:00,2.43,11.045,11.652,0.0
2025-05-11 21:00:00,2.43,10.713,11.235,0.0
2025-05-11 21:15:00,2.441,10.454,10.944,0.0
2025-05-11 21:30:00,2.426,10.412,11.046,0.0
2025-05-11 21:45:00,2.402,10.334,11.113,0.0
2025-05-11 22:00:00,2.419,10.211,11.007,0.0
2025-05-11 22:15:00,2.941,9.544,10.638,0.0
2025-05-11 22:30:00,2.43,9.24,10.258,0.0
2025-05-11 22:45:00,2.541,9.039,9.756,0.0
2025-05-11 23:00:00,2.437,8.789,9.459,0.0
2025-05-11 23:15:00,2.571,8.554,9.082,0.0
2025-05-11 23:30:00,2.452,8.637,8.984,0.0
2025-05-11 23:45:00,2.455,8.846,9.053,0.0
2025-05-12 00:00:00,2.441,8.859,8.963,0.0
2025-05-12 00:15:00,2.439,8.68,8.898,0.0
2025-05-12 00:30:00,2.447,8.709,8.851,0.0
2025-05-12 00:45:00,2.43,8.701,8.759,0.0
2025-05-12 01:00:00,2.437,8.688,8.637,0.0
2025-05-12 01:15:00,2.43,8.724,8.596,0.0
2025-05-12 01:30:00,2.434,8.648,8.509,0.0
2025-05-12 01:45:00,2.442,8.516,8.382,0.0
2025-05-12 02:00:00,2.439,8.389,8.197,0.0
2025-05-12 02:15:00,2.415,8.422,8.105,0.0
2025-05-12 02:30:00,2.412,8.382,8.145,0.0
2025-05-12 02:45:00,2.408,8.084,8.093,0.0
2025-05-12 03:00:00,2.397,7.916,8.001,0.0
2025-05-12 03:15:00,2.39,7.8,7.945,0.0
2025-05-12 03:30:00,2.405,7.826,7.913,0.0
2025-05-12 03:45:00,2.39,7.88,7.889,0.0
2025-05-12 04:00:00,2.398,7.921,7.862,0.0
2025-05-12 04:15:00,2.397,7.932,7.854,0.0
2025-05-12 04:30:00,2.394,7.914,7.748,0.0
2025-05-12 04:45:00,2.375,7.91,7.696,0.0
2025-05-12 05:00:00,2.404,7.856,7.49,0.0
2025-05-12 05:15:00,2.397,7.845,7.411,0.0
2025-05-12 05:30:00,2.669,7.781,7.278,0.0
2025-05-12 05:45:00,6.404,7.656,7.064,0.0
2025-05-12 06:00:00,20.176,7.723,6.726,8.0
2025-05-12 06:15:00,31.942,7.888,7.72,16.0
2025-05-12 06:30:00,49.291,8.032,7.442,36.0
2025-05-12 06:45:00,72.75,8.322,8.023,56.0
2025-05-12 07:00:00,84.615,8.511,8.9,64.0
2025-05-12 07:15:00,149.824,9.023,9.756,108.0
2025-05-12 07:30:00,145.02,9.638,11.894,124.0
2025-05-12 07:45:00,134.596,9.44,11.044,64.0
2025-05-12 08:00:00,211.819,11.003,12.122,132.0
2025-05-12 08:15:00,276.619,12.14,14.708,232.0
2025-05-12 08:30:00,235.709,11.179,15.305,224.0
2025-05-12 08:45:00,396.735,11.709,17.419,268.0
2025-05-12 09:00:00,513.43,12.521,21.848,452.0
2025-05-12 09:15:00,573.729,13.063,23.677,504.0
2025-05-12 09:30:00,638.834,13.558,24.946,584.0
2025-05-12 09:45:00,692.706,14.021,26.811,596.0
2025-05-12 10:00:00,764.552,14.787,29.006,680.0
2025-05-12 10:15:00,782.198,14.96,29.664,680.0
2025-05-12 10:30:00,683.203,14.99,28.492,620.0
2025-05-12 10:45:00,824.56,15.618,29.569,712.0
2025-05-12 11:00:00,814.513,15.717,31.267,720.0
2025-05-12 11:15:00,965.725,16.445,34.272,856.0
2025-05-12 11:30:00,1040.219,16.729,33.269,888.0
2025-05-12 11:45:00,951.869,17.148,34.84,828.0
2025-05-12 12:00:00,851.137,16.998,33.062,752.0
2025-05-12 12:15:00,753.24,17.291,32.952,636.0
2025-05-12 12:30:00,879.454,17.521,32.144,504.0
2025-05-12 12:45:00,769.981,17.437,33.557,724.0
2025-05-12 13:00:00,710.541,17.441,31.603,580.0
2025-05-12 13:15:00,873.006,17.768,34.314,756.0
2025-05-12 13:30:00,788.254,18.137,35.308,696.0
2025-05-12 13:45:00,802.893,18.271,34.065,596.0
2025-05-12 14:00:00,977.55,18.844,37.672,840.0
2025-05-12 14:15:00,712.1,18.816,36.071,568.0
2025-05-12 14:30:00,1063.572,19.204,40.095,880.0
2025-05-12 14:45:00,920.394,19.302,38.762,768.0
2025-05-12 15:00:00,741.083,19.254,37.038,608.0
2025-05-12 15:15:00,926.229,19.451,38.38,792.0
2025-05-12 15:30:00,540.138,18.852,32.449,420.0
2025-05-12 15:45:00,848.118,19.807,37.303,708.0
2025-05-12 16:00:00,726.514,19.726,36.952,624.0
2025-05-12 16:15:00,706.341,20.15,36.152,616.0
2025-05-12 16:30:00,514.752,20.021,33.704,444.0
2025-05-12 16:45:00,252.276,18.658,24.585,212.0
2025-05-12 17:00:00,377.402,19.015,25.978,236.0
2025-05-12 17:15:00,428.443,20.224,28.872,284.0
2025-05-12 17:30:00,318.554,19.238,28.794,364.0
2025-05-12 17:45:00,176.104,18.115,22.793,156.0
2025-05-12 18:00:00,133.241,17.897,20.801,112.0
2025-05-12 18:15:00,210.954,18.164,21.298,152.0
2025-05-12 18:30:00,151.597,18.251,21.034,140.0
2025-05-12 18:45:00,112.193,17.887,19.681,92.0
2025-05-12 19:00:00,96.879,17.95,18.889,76.0
2025-05-12 19:15:00,73.307,17.652,18.451,60.0
2025-05-12 19:30:00,35.529,16.465,17.109,24.0
2025-05-12 19:45:00,26.957,15.901,15.935,16.0
2025-05-12 20:00:00,11.714,15.337,15.213,0.0
2025-05-12 20:15:00,5.555,14.745,14.452,0.0
2025-05-12 20:30:00,2.563,14.37,13.839,0.0
2025-05-12 20:45:00,2.43,14.131,13.414,0.0
2025-05-12 21:00:00,2.433,13.968,12.946,0.0
2025-05-12 21:15:00,2.419,13.569,12.425,0.0
2025-05-12 21:30:00,2.428,13.585,12.41,0.0
2025-05-12 21:45:00,2.428,13.609,12.708,0.0
2025-05-12 22:00:00,2.451,13.287,12.559,0.0
2025-05-12 22:15:00,2.417,13.181,12.245,0.0
2025-05-12 22:30:00,2.4,13.157,12.533,0.0
2025-05-12 22:45:00,2.414,12.967,12.638,0.0
2025-05-12 23:00:00,2.43,12.935,12.891,0.0
2025-05-12 23:15:00,2.408,12.866,12.928,0.0
2025-05-12 23:30:00,2.43,12.807,12.924,0.0
2025-05-12 23:45:00,2.401,12.684,12.743,0.0
2025-05-13 00:00:00,2.386,12.426,12.518,0.0
2025-05-13 00:15:00,2.387,12.215,12.354,0.0
2025-05-13 00:30:00,2.402,12.131,12.361,0.0
2025-05-13 00:45:00,2.39,12.103,12.41,0.0
2025-05-13 01:00:00,2.386,11.87,12.198,0.0
2025-05-13 01:15:00,2.397,11.677,12.065,0.0
2025-05-13 01:30:00,2.393,11.198,11.672,0.0
2025-05-13 01:45:00,2.401,10.93,11.233,0.0
2025-05-13 02:00:00,2.39,10.854,11.16,0.0
2025-05-13 02:15:00,2.683,9.899,10.632,0.0
2025-05-13 02:30:00,2.387,9.592,10.21,0.0
2025-05-13 02:45:00,2.397,9.709,10.127,0.0
2025-05-13 03:00:00,2.398,9.734,10.147,0.0
2025-05-13 03:15:00,2.39,9.678,10.108,0.0
2025-05-13 03:30:00,2.404,9.703,9.998,0.0
2025-05-13 03:45:00,2.409,9.659,9.879,0.0
2025-05-13 04:00:00,2.417,9.682,9.776,0.0
2025-05-13 04:15:00,2.394,9.75,9.765,0.0
2025-05-13 04:30:00,2.39,9.679,9.734,0.0
2025-05-13 04:45:00,2.393,9.441,9.7,0.0
2025-05-13 05:00:00,2.375,9.446,9.642,0.0
2025-05-13 05:15:00,2.383,9.533,9.643,0.0
2025-05-13 05:30:00,2.375,9.569,9.688,0.0
2025-05-13 05:45:00,2.7,9.586,9.737,0.0
2025-05-13 06:00:00,5.347,9.631,9.844,0.0
2025-05-13 06:15:00,15.885,9.699,9.978,8.0
2025-05-13 06:30:00,45.269,9.811,10.319,32.0
2025-05-13 06:45:00,76.751,9.92,10.673,64.0
2025-05-13 07:00:00,73.392,10.142,11.087,56.0
2025-05-13 07:15:00,80.859,10.162,11.175,64.0
2025-05-13 07:30:00,94.16,10.251,11.46,48.0
2025-05-13 07:45:00,111.074,10.492,11.734,84.0
2025-05-13 08:00:00,120.893,10.484,11.755,92.0
2025-05-13 08:15:00,172.072,11.337,12.873,128.0
2025-05-13 08:30:00,344.823,14.44,16.893,252.0
2025-05-13 08:45:00,445.965,13.325,20.46,384.0
2025-05-13 09:00:00,517.857,13.667,22.821,452.0
2025-05-13 09:15:00,567.442,14.033,23.725,504.0
2025-05-13 09:30:00,677.873,14.655,26.649,600.0
2025-05-13 09:45:00,631.621,15.059,27.287,548.0
2025-05-13 10:00:00,750.301,15.788,29.71,684.0
2025-05-13 10:15:00,775.509,16.024,31.805,692.0
2025-05-13 10:30:00,820.511,16.403,32.245,724.0
2025-05-13 10:45:00,853.566,16.773,33.099,752.0
2025-05-13 11:00:00,897.114,17.297,34.771,788.0
2025-05-13 11:15:00,934.08,17.423,35.762,820.0
2025-05-13 11:30:00,852.617,17.762,36.05,696.0
2025-05-13 11:45:00,802.835,18.151,35.66,652.0
2025-05-13 12:00:00,1129.878,19.148,39.165,884.0
2025-05-13 12:15:00,1119.793,19.709,44.638,628.0
2025-05-13 12:30:00,976.541,19.8,43.029,892.0
2025-05-13 12:45:00,376.518,18.59,30.166,328.0
2025-05-13 13:00:00,1169.349,20.252,40.762,872.0
2025-05-13 13:15:00,1133.352,20.331,45.202,936.0
2025-05-13 13:30:00,736.685,19.74,37.564,572.0
2025-05-13 13:45:00,647.527,20.05,37.662,644.0
2025-05-13 14:00:00,993.864,20.283,36.742,664.0
2025-05-13 14:15:00,716.855,19.877,37.485,580.0
2025-05-13 14:30:00,883.129,21.008,42.583,756.0
2025-05-13 14:45:00,583.362,20.045,35.161,384.0
2025-05-13 15:00:00,1022.954,21.265,43.267,848.0
2025-05-13 15:15:00,603.884,20.13,36.23,496.0
2025-05-13 15:30:00,931.284,20.966,39.063,784.0
2025-05-13 15:45:00,519.106,20.638,36.62,468.0
2025-05-13 16:00:00,816.179,21.504,37.019,644.0
2025-05-13 16:15:00,765.781,21.385,39.123,656.0
2025-05-13 16:30:00,658.415,22.17,39.644,572.0
2025-05-13 16:45:00,652.285,21.97,36.439,372.0
2025-05-13 17:00:00,608.973,21.902,35.146,560.0
2025-05-13 17:15:00,554.351,21.921,33.566,488.0
2025-05-13 17:30:00,267.082,20.66,27.191,268.0
2025-05-13 17:45:00,160.788,19.691,24.135,172.0
2025-05-13 18:00:00,122.822,19.159,21.693,100.0
2025-05-13 18:15:00,119.662,19.014,20.837,88.0
2025-05-13 18:30:00,139.515,18.924,21.279,120.0
2025-05-13 18:45:00,82.846,18.193,19.754,64.0
2025-05-13 19:00:00,60.79,17.461,17.588,44.0
2025-05-13 19:15:00,57.45,17.333,16.998,40.0
2025-05-13 19:30:00,41.782,17.199,16.958,32.0
2025-05-13 19:45:00,25.384,17.127,16.503,12.0
2025-05-13 20:00:00,16.393,17.696,15.794,4.0
2025-05-13 20:15:00,6.355,17.29,14.802,0.0
2025-05-13 20:30:00,2.567,16.307,13.71,0.0
2025-05-13 20:45:00,2.43,15.302,13.115,0.0
2025-05-13 21:00:00,2.426,14.807,12.516,0.0
2025-05-13 21:15:00,2.423,14.243,11.173,0.0
2025-05-13 21:30:00,2.423,13.07,9.565,0.0
2025-05-13 21:45:00,2.39,11.946,8.505,0.0
2025-05-13 22:00:00,2.387,11.462,7.714,0.0
2025-05-13 22:15:00,2.397,10.721,7.455,0.0
2025-05-13 22:30:00,2.386,10.691,7.325,0.0
2025-05-13 22:45:00,2.383,10.111,6.899,0.0
2025-05-13 23:00:00,2.375,9.659,6.387,0.0
2025-05-13 23:15:00,2.36,9.511,6.006,0.0
2025-05-13 23:30:00,2.33,8.877,5.604,0.0
2025-05-13 23:45:00,2.334,8.875,5.905,0.0
2025-05-14 00:00:00,2.335,8.482,5.851,0.0
2025-05-14 00:15:00,2.335,7.947,5.165,0.0
2025-05-14 00:30:00,2.345,7.79,5.502,0.0
2025-05-14 00:45:00,2.321,7.482,5.004,0.0
2025-05-14 01:00:00,2.349,7.255,4.458,0.0
2025-05-14 01:15:00,2.335,6.585,4.094,0.0
2025-05-14 01:30:00,2.31,6.824,4.096,0.0
2025-05-14 01:45:00,2.299,6.311,3.606,0.0
2025-05-14 02:00:00,2.288,6.705,3.37,0.0
2025-05-14 02:15:00,2.296,6.222,3.468,0.0
2025-05-14 02:30:00,2.305,6.701,4.345,0.0
2025-05-14 02:45:00,2.292,6.049,3.797,0.0
2025-05-14 03:00:00,2.306,5.421,3.359,0.0
2025-05-14 03:15:00,2.281,5.474,2.86,0.0
2025-05-14 03:30:00,2.281,5.591,2.836,0.0
2025-05-14 03:45:00,2.281,5.286,2.494,0.0
2025-05-14 04:00:00,2.277,4.987,2.367,0.0
2025-05-14 04:15:00,2.288,4.641,2.248,0.0
2025-05-14 04:30:00,2.292,5.041,2.486,0.0
2025-05-14 04:45:00,2.302,5.694,2.943,0.0
2025-05-14 05:00:00,2.296,5.983,3.485,0.0
2025-05-14 05:15:00,2.309,4.948,3.206,0.0
2025-05-14 05:30:00,3.816,5.445,4.245,0.0
2025-05-14 05:45:00,9.689,5.853,4.506,0.0
2025-05-14 06:00:00,18.479,6.505,4.959,8.0
2025-05-14 06:15:00,32.08,7.007,6.105,12.0
2025-05-14 06:30:00,44.11,7.743,7.125,24.0
2025-05-14 06:45:00,58.961,8.376,7.295,28.0
2025-05-14 07:00:00,85.134,9.876,8.474,44.0
2025-05-14 07:15:00,113.964,11.277,10.069,68.0
2025-05-14 07:30:00,156.928,12.881,12.078,72.0
2025-05-14 07:45:00,218.131,15.996,13.867,148.0
2025-05-14 08:00:00,267.672,18.253,15.45,200.0
2025-05-14 08:15:00,318.703,18.151,17.845,260.0
2025-05-14 08:30:00,372.795,18.18,21.667,316.0
2025-05-14 08:45:00,432.812,16.609,24.915,380.0
2025-05-14 09:00:00,495.798,16.352,26.659,428.0
2025-05-14 09:15:00,549.97,17.124,29.99,480.0
2025-05-14 09:30:00,607.036,17.637,32.453,532.0
2025-05-14 09:45:00,661.987,18.652,35.109,576.0
2025-05-14 10:00:00,710.848,19.382,37.566,616.0
2025-05-14 10:15:00,756.925,19.965,39.954,660.0
2025-05-14 10:30:00,804.796,20.439,40.642,680.0
2025-05-14 10:45:00,844.015,20.861,41.104,720.0
2025-05-14 11:00:00,882.788,21.887,40.83,748.0
2025-05-14 11:15:00,918.881,21.658,41.97,772.0
2025-05-14 11:30:00,951.045,21.889,42.829,792.0
2025-05-14 11:45:00,1007.751,22.979,44.309,848.0
2025-05-14 12:00:00,1048.737,23.359,44.365,872.0
2025-05-14 12:15:00,1084.41,23.68,44.933,588.0
2025-05-14 12:30:00,958.958,23.6,44.421,780.0
2025-05-14 12:45:00,888.784,23.574,43.367,752.0
2025-05-14 13:00:00,504.031,23.423,39.509,556.0
2025-05-14 13:15:00,471.535,22.461,32.323,408.0
2025-05-14 13:30:00,1062.948,23.961,40.022,684.0
2025-05-14 13:45:00,1151.535,24.959,47.131,968.0
2025-05-14 14:00:00,240.048,23.605,35.132,300.0
2025-05-14 14:15:00,238.215,22.389,26.038,192.0
2025-05-14 14:30:00,299.866,22.575,27.201,264.0
2025-05-14 14:45:00,205.386,21.696,23.788,144.0
2025-05-14 15:00:00,692.159,22.999,31.97,520.0
2025-05-14 15:15:00,816.091,23.05,36.124,688.0
2025-05-14 15:30:00,914.625,23.529,38.787,784.0
2025-05-14 15:45:00,559.2,21.589,31.651,488.0
2025-05-14 16:00:00,193.604,19.409,21.969,156.0
2025-05-14 16:15:00,119.585,18.376,19.664,68.0
2025-05-14 16:30:00,140.486,17.207,18.466,112.0
2025-05-14 16:45:00,356.313,18.179,21.319,212.0
2025-05-14 17:00:00,660.454,20.846,29.197,592.0
2025-05-14 17:15:00,473.748,22.501,30.242,512.0
2025-05-14 17:30:00,266.206,21.304,24.96,196.0
2025-05-14 17:45:00,168.916,20.241,22.444,136.0
2025-05-14 18:00:00,374.997,21.666,25.262,336.0
2025-05-14 18:15:00,98.037,19.2,22.471,72.0
2025-05-14 18:30:00,118.656,18.967,19.421,88.0
2025-05-14 18:45:00,171.022,20.733,20.91,140.0
2025-05-14 19:00:00,81.114,19.227,19.989,60.0
2025-05-14 19:15:00,111.881,20.923,18.825,72.0
2025-05-14 19:30:00,58.496,21.009,18.273,40.0
2025-05-14 19:45:00,32.279,17.207,15.721,12.0
2025-05-14 20:00:00,21.185,15.963,14.627,8.0
2025-05-14 20:15:00,10.89,15.333,13.653,0.0
2025-05-14 20:30:00,3.794,14.098,12.581,0.0
2025-05-14 20:45:00,2.393,13.346,11.824,0.0
2025-05-14 21:00:00,2.409,13.011,11.568,0.0
2025-05-14 21:15:00,2.383,12.887,11.834,0.0
2025-05-14 21:30:00,2.394,12.524,11.098,0.0
2025-05-14 21:45:00,2.426,11.995,10.226,0.0
2025-05-14 22:00:00,2.383,11.313,9.078,0.0
2025-05-14 22:15:00,2.394,10.561,8.576,0.0
2025-05-14 22:30:00,2.39,9.755,7.507,0.0
2025-05-14 22:45:00,2.379,9.83,7.734,0.0
2025-05-14 23:00:00,2.371,9.268,7.443,0.0
2025-05-14 23:15:00,2.372,9.051,7.143,0.0
2025-05-14 23:30:00,2.364,8.752,6.893,0.0
2025-05-14 23:45:00,2.364,8.825,6.74,0.0
2025-05-15 00:00:00,2.335,8.565,6.885,0.0
2025-05-15 00:15:00,2.339,8.655,6.766,0.0
2025-05-15 00:30:00,2.341,8.749,6.935,0.0
2025-05-15 00:45:00,2.354,7.879,6.434,0.0
2025-05-15 01:00:00,2.335,8.045,5.729,0.0
2025-05-15 01:15:00,2.353,7.358,5.351,0.0
2025-05-15 01:30:00,2.353,7.332,5.479,0.0
2025-05-15 01:45:00,2.332,7.046,5.173,0.0
2025-05-15 02:00:00,2.345,7.202,4.96,0.0
2025-05-15 02:15:00,2.307,6.958,4.948,0.0
2025-05-15 02:30:00,2.326,7.008,4.905,0.0
2025-05-15 02:45:00,2.343,6.702,4.694,0.0
2025-05-15 03:00:00,2.314,6.334,4.209,0.0
2025-05-15 03:15:00,2.322,7.06,4.975,0.0
2025-05-15 03:30:00,2.343,7.463,5.709,0.0
2025-05-15 03:45:00,2.332,7.208,5.803,0.0
2025-05-15 04:00:00,2.322,7.247,5.71,0.0
2025-05-15 04:15:00,2.332,6.936,5.425,0.0
2025-05-15 04:30:00,2.316,6.987,5.621,0.0
2025-05-15 04:45:00,2.32,6.573,5.125,0.0
2025-05-15 05:00:00,2.292,6.433,4.965,0.0
2025-05-15 05:15:00,2.328,6.622,5.128,0.0
2025-05-15 05:30:00,3.698,6.477,5.072,0.0
2025-05-15 05:45:00,10.415,7.025,5.419,0.0
2025-05-15 06:00:00,20.249,7.844,6.136,8.0
2025-05-15 06:15:00,31.141,8.534,7.625,12.0
2025-05-15 06:30:00,42.339,9.576,8.63,24.0
2025-05-15 06:45:00,53.965,10.499,9.021,24.0
2025-05-15 07:00:00,75.616,11.596,10.384,44.0
2025-05-15 07:15:00,116.038,12.915,11.821,40.0
2025-05-15 07:30:00,160.44,14.145,13.271,96.0
2025-05-15 07:45:00,213.715,17.753,14.622,144.0
2025-05-15 08:00:00,268.939,20.778,16.04,196.0
2025-05-15 08:15:00,321.838,20.26,17.985,256.0
2025-05-15 08:30:00,372.948,21.348,21.044,312.0
2025-05-15 08:45:00,431.387,19.079,23.704,372.0
2025-05-15 09:00:00,493.857,18.498,25.419,424.0
2025-05-15 09:15:00,551.157,19.097,27.067,484.0
2025-05-15 09:30:00,608.3,19.825,29.036,540.0
2025-05-15 09:45:00,665.058,20.661,31.521,584.0
2025-05-15 10:00:00,648.846,21.384,32.23,568.0
2025-05-15 10:15:00,742.826,21.689,33.651,652.0
2025-05-15 10:30:00,808.426,22.609,35.516,704.0
2025-05-15 10:45:00,849.087,23.223,36.995,728.0
2025-05-15 11:00:00,886.918,23.82,38.257,772.0
2025-05-15 11:15:00,901.796,24.513,38.845,768.0
2025-05-15 11:30:00,948.71,24.711,39.567,796.0
2025-05-15 11:45:00,973.868,25.102,40.619,820.0
2025-05-15 12:00:00,997.294,25.898,42.124,556.0
2025-05-15 12:15:00,1015.196,25.973,41.61,836.0
2025-05-15 12:30:00,1022.692,26.199,41.636,856.0
2025-05-15 12:45:00,1039.87,26.412,43.091,860.0
2025-05-15 13:00:00,1044.276,26.568,43.392,864.0
2025-05-15 13:15:00,1046.166,26.777,43.67,848.0
2025-05-15 13:30:00,1044.412,27.016,44.088,856.0
2025-05-15 13:45:00,1040.367,27.424,43.664,848.0
2025-05-15 14:00:00,1030.131,27.182,43.834,844.0
2025-05-15 14:15:00,1013.281,27.674,43.508,836.0
2025-05-15 14:30:00,998.087,27.442,43.235,820.0
2025-05-15 14:45:00,969.551,27.487,42.419,804.0
2025-05-15 15:00:00,940.002,27.959,41.796,780.0
2025-05-15 15:15:00,908.869,28.016,42.985,756.0
2025-05-15 15:30:00,875.161,27.975,41.538,744.0
2025-05-15 15:45:00,841.544,28.105,41.112,704.0
2025-05-15 16:00:00,820.986,28.302,40.949,684.0
2025-05-15 16:15:00,678.093,28.416,38.836,584.0
2025-05-15 16:30:00,699.074,28.216,37.835,596.0
2025-05-15 16:45:00,637.557,27.867,36.51,548.0
2025-05-15 17:00:00,583.378,27.794,35.624,500.0
2025-05-15 17:15:00,529.237,27.825,34.76,304.0
2025-05-15 17:30:00,473.463,28.225,34.85,408.0
2025-05-15 17:45:00,415.392,27.823,33.282,352.0
2025-05-15 18:00:00,356.949,28.074,32.05,292.0
2025-05-15 18:15:00,299.701,27.731,30.585,240.0
2025-05-15 18:30:00,243.883,30.07,29.451,188.0
2025-05-15 18:45:00,189.818,30.85,27.776,128.0
2025-05-15 19:00:00,137.947,31.502,26.337,88.0
2025-05-15 19:15:00,93.545,30.137,24.993,48.0
2025-05-15 19:30:00,55.514,29.949,23.327,24.0
2025-05-15 19:45:00,36.992,28.702,21.304,12.0
2025-05-15 20:00:00,23.59,26.154,19.299,8.0
2025-05-15 20:15:00,10.994,22.642,17.534,0.0
2025-05-15 20:30:00,4.471,19.68,16.778,0.0
2025-05-15 20:45:00,2.466,18.921,16.787,0.0
2025-05-15 21:00:00,2.426,17.876,16.053,0.0
2025-05-15 21:15:00,2.405,17.231,15.405,0.0
2025-05-15 21:30:00,2.423,17.093,15.304,0.0
2025-05-15 21:45:00,2.393,16.561,14.826,0.0
2025-05-15 22:00:00,2.426,16.796,14.944,0.0
